workload_id,medication_count,pair_count,matched_interaction_count,density,pass,iteration,elapsed_ms,application_duration_ms,correct,errors
n2_zero,2,1,0,zero,1,1,2.282583,1,True,[]
n2_zero,2,1,0,zero,1,2,2.764542,2,True,[]
n2_zero,2,1,0,zero,1,3,2.611708,2,True,[]
n2_zero,2,1,0,zero,1,4,2.392375,1,True,[]
n2_zero,2,1,0,zero,1,5,2.508125,1,True,[]
n2_zero,2,1,0,zero,1,6,2.39275,1,True,[]
n2_zero,2,1,0,zero,1,7,2.404834,1,True,[]
n2_zero,2,1,0,zero,1,8,2.341917,1,True,[]
n2_zero,2,1,0,zero,1,9,2.342709,1,True,[]
n2_zero,2,1,0,zero,1,10,2.401625,1,True,[]
n2_zero,2,1,0,zero,1,11,2.34525,1,True,[]
n2_zero,2,1,0,zero,1,12,2.405875,1,True,[]
n2_zero,2,1,0,zero,1,13,2.349458,1,True,[]
n2_zero,2,1,0,zero,1,14,2.383375,1,True,[]
n2_zero,2,1,0,zero,1,15,2.372584,1,True,[]
n2_zero,2,1,0,zero,1,16,2.518958,2,True,[]
n2_zero,2,1,0,zero,1,17,2.446416,1,True,[]
n2_zero,2,1,0,zero,1,18,2.348375,1,True,[]
n2_zero,2,1,0,zero,1,19,2.338542,1,True,[]
n2_zero,2,1,0,zero,1,20,2.375458,1,True,[]
n2_zero,2,1,0,zero,1,21,4.088417,3,True,[]
n2_zero,2,1,0,zero,1,22,2.555083,2,True,[]
n2_zero,2,1,0,zero,1,23,2.256667,1,True,[]
n2_zero,2,1,0,zero,1,24,2.2925,1,True,[]
n2_zero,2,1,0,zero,1,25,2.369083,1,True,[]
n2_zero,2,1,0,zero,1,26,3.02425,2,True,[]
n2_zero,2,1,0,zero,1,27,2.495292,1,True,[]
n2_zero,2,1,0,zero,1,28,2.457167,1,True,[]
n2_zero,2,1,0,zero,1,29,2.314667,1,True,[]
n2_zero,2,1,0,zero,1,30,2.872875,2,True,[]
n2_zero,2,1,0,zero,2,1,2.463375,1,True,[]
n2_zero,2,1,0,zero,2,2,2.35175,1,True,[]
n2_zero,2,1,0,zero,2,3,2.522208,2,True,[]
n2_zero,2,1,0,zero,2,4,2.264584,1,True,[]
n2_zero,2,1,0,zero,2,5,2.241084,1,True,[]
n2_zero,2,1,0,zero,2,6,2.28475,1,True,[]
n2_zero,2,1,0,zero,2,7,2.302542,1,True,[]
n2_zero,2,1,0,zero,2,8,2.241708,1,True,[]
n2_zero,2,1,0,zero,2,9,2.25375,1,True,[]
n2_zero,2,1,0,zero,2,10,2.134542,1,True,[]
n2_zero,2,1,0,zero,2,11,2.205417,1,True,[]
n2_zero,2,1,0,zero,2,12,2.248709,1,True,[]
n2_zero,2,1,0,zero,2,13,2.215875,1,True,[]
n2_zero,2,1,0,zero,2,14,2.234458,1,True,[]
n2_zero,2,1,0,zero,2,15,2.229833,1,True,[]
n2_zero,2,1,0,zero,2,16,2.222667,1,True,[]
n2_zero,2,1,0,zero,2,17,2.221209,1,True,[]
n2_zero,2,1,0,zero,2,18,2.267792,1,True,[]
n2_zero,2,1,0,zero,2,19,2.221875,1,True,[]
n2_zero,2,1,0,zero,2,20,2.209916,1,True,[]
n2_zero,2,1,0,zero,2,21,2.259708,1,True,[]
n2_zero,2,1,0,zero,2,22,2.219417,1,True,[]
n2_zero,2,1,0,zero,2,23,2.240208,1,True,[]
n2_zero,2,1,0,zero,2,24,2.028375,1,True,[]
n2_zero,2,1,0,zero,2,25,1.90475,1,True,[]
n2_zero,2,1,0,zero,2,26,1.919833,1,True,[]
n2_zero,2,1,0,zero,2,27,1.985625,1,True,[]
n2_zero,2,1,0,zero,2,28,1.894292,1,True,[]
n2_zero,2,1,0,zero,2,29,1.824417,1,True,[]
n2_zero,2,1,0,zero,2,30,2.03275,1,True,[]
n2_zero,2,1,0,zero,3,1,1.895292,1,True,[]
n2_zero,2,1,0,zero,3,2,1.849792,1,True,[]
n2_zero,2,1,0,zero,3,3,1.910958,1,True,[]
n2_zero,2,1,0,zero,3,4,1.813292,1,True,[]
n2_zero,2,1,0,zero,3,5,1.913084,1,True,[]
n2_zero,2,1,0,zero,3,6,1.913375,1,True,[]
n2_zero,2,1,0,zero,3,7,1.944833,1,True,[]
n2_zero,2,1,0,zero,3,8,1.891042,1,True,[]
n2_zero,2,1,0,zero,3,9,1.942042,1,True,[]
n2_zero,2,1,0,zero,3,10,1.800208,1,True,[]
n2_zero,2,1,0,zero,3,11,1.825916,1,True,[]
n2_zero,2,1,0,zero,3,12,1.872083,1,True,[]
n2_zero,2,1,0,zero,3,13,1.760166,1,True,[]
n2_zero,2,1,0,zero,3,14,1.826959,1,True,[]
n2_zero,2,1,0,zero,3,15,1.850375,1,True,[]
n2_zero,2,1,0,zero,3,16,1.777708,1,True,[]
n2_zero,2,1,0,zero,3,17,2.044459,1,True,[]
n2_zero,2,1,0,zero,3,18,2.224542,1,True,[]
n2_zero,2,1,0,zero,3,19,2.252042,1,True,[]
n2_zero,2,1,0,zero,3,20,2.141625,1,True,[]
n2_zero,2,1,0,zero,3,21,1.906167,1,True,[]
n2_zero,2,1,0,zero,3,22,1.8265,1,True,[]
n2_zero,2,1,0,zero,3,23,2.109083,1,True,[]
n2_zero,2,1,0,zero,3,24,2.11875,1,True,[]
n2_zero,2,1,0,zero,3,25,1.790625,1,True,[]
n2_zero,2,1,0,zero,3,26,2.399709,2,True,[]
n2_zero,2,1,0,zero,3,27,1.984917,1,True,[]
n2_zero,2,1,0,zero,3,28,1.893375,1,True,[]
n2_zero,2,1,0,zero,3,29,1.878417,1,True,[]
n2_zero,2,1,0,zero,3,30,2.014375,1,True,[]
n2_ten_percent,2,1,1,ten_percent,1,1,3.066667,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,2,2.978333,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,3,2.998209,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,4,3.141208,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,5,2.93425,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,6,2.930875,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,7,3.037375,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,8,3.171084,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,9,3.006875,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,10,3.113042,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,11,2.944,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,12,3.207959,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,13,3.059084,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,14,2.966958,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,15,2.856625,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,16,3.132458,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,17,2.834042,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,18,3.065208,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,19,2.908792,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,20,3.008416,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,21,2.796625,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,22,3.054875,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,23,3.047458,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,24,3.04975,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,25,3.107542,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,26,3.007083,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,27,2.828042,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,28,2.992542,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,29,2.873541,2,True,[]
n2_ten_percent,2,1,1,ten_percent,1,30,3.061542,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,1,3.017625,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,2,2.89725,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,3,2.781959,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,4,3.007625,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,5,2.994625,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,6,3.189959,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,7,3.074792,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,8,3.130875,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,9,3.20825,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,10,3.09,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,11,2.8385,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,12,3.060125,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,13,3.013041,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,14,2.839792,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,15,2.944875,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,16,3.086125,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,17,2.766,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,18,3.195125,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,19,2.799208,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,20,2.857292,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,21,2.845,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,22,3.155333,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,23,2.860333,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,24,2.895125,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,25,2.930709,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,26,3.067,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,27,2.858625,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,28,3.010375,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,29,2.913209,2,True,[]
n2_ten_percent,2,1,1,ten_percent,2,30,2.84675,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,1,2.966958,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,2,3.055875,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,3,2.970708,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,4,3.049209,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,5,2.8085,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,6,3.090792,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,7,2.951333,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,8,3.020917,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,9,2.916542,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,10,2.878208,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,11,2.899083,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,12,3.119875,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,13,2.884208,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,14,3.093209,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,15,2.926041,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,16,3.0375,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,17,2.907541,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,18,3.090125,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,19,2.991375,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,20,3.031375,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,21,2.953083,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,22,2.997041,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,23,3.021875,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,24,3.084958,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,25,2.801833,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,26,3.17725,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,27,2.950458,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,28,3.144667,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,29,3.1065,2,True,[]
n2_ten_percent,2,1,1,ten_percent,3,30,3.103792,2,True,[]
n10_zero,10,45,0,zero,1,1,2.980333,2,True,[]
n10_zero,10,45,0,zero,1,2,2.867417,2,True,[]
n10_zero,10,45,0,zero,1,3,2.884375,2,True,[]
n10_zero,10,45,0,zero,1,4,2.926583,2,True,[]
n10_zero,10,45,0,zero,1,5,2.803459,2,True,[]
n10_zero,10,45,0,zero,1,6,2.882458,2,True,[]
n10_zero,10,45,0,zero,1,7,2.970042,2,True,[]
n10_zero,10,45,0,zero,1,8,2.751458,2,True,[]
n10_zero,10,45,0,zero,1,9,2.744375,2,True,[]
n10_zero,10,45,0,zero,1,10,2.996959,2,True,[]
n10_zero,10,45,0,zero,1,11,2.8945,2,True,[]
n10_zero,10,45,0,zero,1,12,2.844625,2,True,[]
n10_zero,10,45,0,zero,1,13,4.527292,3,True,[]
n10_zero,10,45,0,zero,1,14,3.516917,3,True,[]
n10_zero,10,45,0,zero,1,15,3.397542,2,True,[]
n10_zero,10,45,0,zero,1,16,3.66525,3,True,[]
n10_zero,10,45,0,zero,1,17,4.985833,4,True,[]
n10_zero,10,45,0,zero,1,18,3.562667,3,True,[]
n10_zero,10,45,0,zero,1,19,3.11925,2,True,[]
n10_zero,10,45,0,zero,1,20,2.922209,2,True,[]
n10_zero,10,45,0,zero,1,21,2.989875,2,True,[]
n10_zero,10,45,0,zero,1,22,3.084875,2,True,[]
n10_zero,10,45,0,zero,1,23,2.863125,2,True,[]
n10_zero,10,45,0,zero,1,24,2.803708,2,True,[]
n10_zero,10,45,0,zero,1,25,3.500709,3,True,[]
n10_zero,10,45,0,zero,1,26,3.1435,2,True,[]
n10_zero,10,45,0,zero,1,27,2.858791,2,True,[]
n10_zero,10,45,0,zero,1,28,3.000625,2,True,[]
n10_zero,10,45,0,zero,1,29,3.024791,2,True,[]
n10_zero,10,45,0,zero,1,30,3.074917,2,True,[]
n10_zero,10,45,0,zero,2,1,2.96,2,True,[]
n10_zero,10,45,0,zero,2,2,2.993083,2,True,[]
n10_zero,10,45,0,zero,2,3,2.887083,2,True,[]
n10_zero,10,45,0,zero,2,4,3.082125,2,True,[]
n10_zero,10,45,0,zero,2,5,2.914583,2,True,[]
n10_zero,10,45,0,zero,2,6,2.940291,2,True,[]
n10_zero,10,45,0,zero,2,7,3.127167,2,True,[]
n10_zero,10,45,0,zero,2,8,2.8935,2,True,[]
n10_zero,10,45,0,zero,2,9,3.050667,2,True,[]
n10_zero,10,45,0,zero,2,10,2.8885,2,True,[]
n10_zero,10,45,0,zero,2,11,3.013583,2,True,[]
n10_zero,10,45,0,zero,2,12,3.476583,3,True,[]
n10_zero,10,45,0,zero,2,13,2.958125,2,True,[]
n10_zero,10,45,0,zero,2,14,2.960959,2,True,[]
n10_zero,10,45,0,zero,2,15,2.838083,2,True,[]
n10_zero,10,45,0,zero,2,16,3.244916,2,True,[]
n10_zero,10,45,0,zero,2,17,3.152667,2,True,[]
n10_zero,10,45,0,zero,2,18,3.05625,2,True,[]
n10_zero,10,45,0,zero,2,19,3.209958,2,True,[]
n10_zero,10,45,0,zero,2,20,3.074291,2,True,[]
n10_zero,10,45,0,zero,2,21,3.11975,2,True,[]
n10_zero,10,45,0,zero,2,22,3.1635,2,True,[]
n10_zero,10,45,0,zero,2,23,3.062041,2,True,[]
n10_zero,10,45,0,zero,2,24,3.065041,2,True,[]
n10_zero,10,45,0,zero,2,25,3.185208,2,True,[]
n10_zero,10,45,0,zero,2,26,3.032792,2,True,[]
n10_zero,10,45,0,zero,2,27,3.03875,2,True,[]
n10_zero,10,45,0,zero,2,28,3.18475,2,True,[]
n10_zero,10,45,0,zero,2,29,3.077792,2,True,[]
n10_zero,10,45,0,zero,2,30,3.041458,2,True,[]
n10_zero,10,45,0,zero,3,1,3.179041,2,True,[]
n10_zero,10,45,0,zero,3,2,3.081667,2,True,[]
n10_zero,10,45,0,zero,3,3,3.171875,2,True,[]
